matchId,gameMode,gameType,gameStartDate,gameDuration,summonnersPuuid,championList
EUW1_6810283584,CLASSIC,420,2024-02-11 11:47:18.850000,24,"['_C0gDp_OhqHkKpMYFAX8z-4OHohaHKxNLj6JrjSXosELZub71T5DMEIVGOTZaH70qfJe2vEn5O8A2w', 'y_epWhujSCyMeT73t_-fS--rbDua-9MdnEKKXJoS0VM4G9qdDKtUSjtcnSUsdMXsAB7sm7y89OUUjQ', 'QqYclPg0DK9Tl-O2Fo1gKh_I1TatVBiziqRXXPo_uVIbw58np97R3tAiW68cGyV1R-xVUgOqD50u4w', 'L4kusih0mB1uStY7JtODW25b5-n7ovhKEN4hmmFbWhDaRGRdDGrolTNAT4zBkCczBy0WbmG_Wc7wLw', 'p0bcmRNlbgx167Ioana2EoUQdyi7aOy62eJw8W2YQooPD8ScCkQVqB8x37VYZwd6a8L6hq8F7RWw7A', 'YQ-6_A_heT5NM71lze4pohHjh1j2XEsV098SYaWlYwqJg9ypUJY0-1OiGDYLUdsybx0nGKTiucjsTg', 'l0JfgAiFG_PohvXJANHDl5dIw1xoD6evSSkuok7tfhEEG4UUP6YnBJ0JqQ4aE9PELRjKW-vcoz_wEQ', '5lvg9XVAGSkPrtOhBuofRPaTdxspSNpcIDpSdCFxgos5RPDEn6O_UKwPAzu9ai6YlTZ00BgtlLIHRA', 'Tz7XMN7rYzJLnTwqDznPmgC6E1eYECx4-FS6JmGqgwqysCQH1STuGlWQjOAJ0Pe-NqHfXVCsLQXPeQ', 'U_QqQTfuT9BhIvFzK7FM6twPs8WgWh1WCz2OH2xKBzxI4JCC8NtB5hi2JLgqe-TkT2xEF4TjUsbcwg']","['Darius', 'Zac', 'Akali', 'MissFortune', 'Braum', 'Garen', 'Shaco', 'Neeko', 'Vayne', 'Seraphine']"
EUW1_6810237978,CLASSIC,420,2024-02-11 11:15:47.895000,27,"['_ycq_x2orQ-e4n4fkBgM3f5ChbDjmaxDXkODbYgZONlwrxWzPb-oECBhsYZ2U5SEZzT9VXL5syFUtg', 'ngrvqN5tsOBKjHoAb-Xkq2d84jhiiu3xY649KVuOAz0Xi02COh63DqAJAci4TdowK6b1tD-G1Df2Fg', 'eIZDoQbru-T9fMrxZrGP2b-GPwHmlSQx-r_hFBxgG96inq64dtQeVxQOlNxDtz4ifbMrjHiAbY8CpQ', 'rfjcuzQvbywQmu0qvh63VmjsDzGFka5EhaDSGokzES5fY7J5NSmyLPZimNIAYmkcrHyyaZUAcE-ojw', '9juMDdpc9Y8Uc1daxYgpRmzK0P3A6z_4v5e5zow2OX5I8aRp_bcqKOLOeJp9FWm7h36zCAUDSmEP-w', 'lAFdkjKqFJOTNWl2ilto_tmtoS95QteJtHM0AoVF73BaIwkZrYr9ouy9k_SCyiwIJU03vErg9sONdQ', 'gcckYwTLhj7kQ_eutjFp_XMxlTEDXfV46lIQEimvvf_mt46oJTPWmsbzYNjwa4YUrXrKACLkCc9rvg', 'SNLLZhzpcDBCuZoeU8b0EXkvdhS-w7VAE3KD-iSqG7NUFuuTl772GItUoVaDEJgDPbTTVjj4xfL55Q', 'U_QqQTfuT9BhIvFzK7FM6twPs8WgWh1WCz2OH2xKBzxI4JCC8NtB5hi2JLgqe-TkT2xEF4TjUsbcwg', 'Tz7XMN7rYzJLnTwqDznPmgC6E1eYECx4-FS6JmGqgwqysCQH1STuGlWQjOAJ0Pe-NqHfXVCsLQXPeQ']","['Yorick', 'Briar', 'Malzahar', 'Senna', 'TahmKench', 'Shen', 'Belveth', 'AurelionSol', 'Kaisa', 'Blitzcrank']"
EUW1_6810219577,CLASSIC,420,2024-02-11 10:52:15.955000,19,"['cY3obXY-AXweHCeC3my6k10CWocUAdKCM5lVzpr0jDNY8dwW0XEa6P79vfiBdQ6jTbce1jxeUGokDQ', 'TrJTfiOSwKk7y0ZQcnjce-q56q-_dcU62AQgmHm_kNr6d-tAQHohv3ZczZVSGUm6E0l1O37DljrXIA', 'UDE3g3sUq4U_V2hxAKcTS7dlUDHpKZr39L69Og0c2KKZPNyiJI6J5TCr5t6THqq_9GqnSzdmVaCl_w', 'U_QqQTfuT9BhIvFzK7FM6twPs8WgWh1WCz2OH2xKBzxI4JCC8NtB5hi2JLgqe-TkT2xEF4TjUsbcwg', 'Tz7XMN7rYzJLnTwqDznPmgC6E1eYECx4-FS6JmGqgwqysCQH1STuGlWQjOAJ0Pe-NqHfXVCsLQXPeQ', 'FRPvrNzXc5j6l3dyUs-WPAURn1iJJNvYdA0G_QvGR7s9wAtbWzk9SGCMpayVihEaLlfRi6YeNITbrQ', 'k0Pu2lLNTt-AjfxIBfNMbPGLfJ86E5cUmwzMaKzmc8Q92SuEdSim7SrDgr8gVpsJl8i8losX1KX7OQ', '7PawIf-0n-WkfAjeWV_nZMNuShyo-YqgyDemACQlr6mP6-YYxfaHXQnknAR9MCPPv-CJ3jvDjTMcRA', 'Bi44HO1EdGzkscZyZSqxMoS6b4W1kQ3vv4UeByLp66A4STWDKisas3ggQEDu9DCF50gdT1f4-a9zNA', '8kaDK47KdFmfISmbOniip1w0tXYQbyLCv4WFWjE8dHffJnAkkIFX6bONVVyuZwe7lBZJXCBCqYgx3Q']","['Shen', 'XinZhao', 'Ekko', 'Kaisa', 'Karma', 'Darius', 'LeeSin', 'Katarina', 'MissFortune', 'Thresh']"
EUW1_6806009424,URF,1900,2024-02-08 19:51:36.247000,16,"['RF8mVbR_7-F2L15JM5ZtqGl8YA4LDV8K4CmyYNk0rhOIVdYt3FNBHHGUfpnL7sWwQTEcVg9KZR169Q', 'CfGi3ijQf6Ul-wmN5fT93aorZEIdU_Dm6ZWbrj145gK1MghZi8skEyED6wh6eFAyLmlHN9Z-HkFx-Q', 's3R8Pb_NdaKxRXVgXsEq4-so6VNj3XjSeEp0LjajlA4tcyK1-dFQLNKpKrDr9PQOepR7kypaszRQgw', 'hUAUGS9IOPT3jj-xt7uDZwLvFBAV-nDZUX6AreieA6hoi6EJt4bolIhHYcye4HM3Mti0i_15gwBnlA', 'LPiJB7SMUjHcqhXWufB11j9n32Wn8WwarIbvAjxra1uOZGzIdNZ7aNVx28EcCQnBt-iTzqdoAEohbA', 'U_QqQTfuT9BhIvFzK7FM6twPs8WgWh1WCz2OH2xKBzxI4JCC8NtB5hi2JLgqe-TkT2xEF4TjUsbcwg', 'W8IVd0GOVWvLl1h2_P5FX7LXt8XQbCiYGZT5RhUO0QfEpTtgc_lvpn3LNPZNKTMCrw9xn5lEOWetOA', 'eV2JLk6eGK_AfNL7KgMXFApbwlDnBE86n-xUG-lLk2lHsZbo4hriBLOCOulEAMVwAo8-Muv7Hp-6xQ', 'mXLPqBH1e--1Ux9baxcQ5L9Vj5jli3fYmRde82xhKmXRv5zRsXEG1vowmt4_QbU8W9oJiQ3u98o3Bw', 'Tz7XMN7rYzJLnTwqDznPmgC6E1eYECx4-FS6JmGqgwqysCQH1STuGlWQjOAJ0Pe-NqHfXVCsLQXPeQ']","['Soraka', 'Sett', 'Zed', 'Senna', 'Akali', 'Cassiopeia', 'Lillia', 'Jhin', 'Lux', 'Blitzcrank']"
EUW1_6805951570,CLASSIC,440,2024-02-08 19:23:10.376000,24,"['Tz7XMN7rYzJLnTwqDznPmgC6E1eYECx4-FS6JmGqgwqysCQH1STuGlWQjOAJ0Pe-NqHfXVCsLQXPeQ', 'W8IVd0GOVWvLl1h2_P5FX7LXt8XQbCiYGZT5RhUO0QfEpTtgc_lvpn3LNPZNKTMCrw9xn5lEOWetOA', 'U_QqQTfuT9BhIvFzK7FM6twPs8WgWh1WCz2OH2xKBzxI4JCC8NtB5hi2JLgqe-TkT2xEF4TjUsbcwg', 'eV2JLk6eGK_AfNL7KgMXFApbwlDnBE86n-xUG-lLk2lHsZbo4hriBLOCOulEAMVwAo8-Muv7Hp-6xQ', 'mXLPqBH1e--1Ux9baxcQ5L9Vj5jli3fYmRde82xhKmXRv5zRsXEG1vowmt4_QbU8W9oJiQ3u98o3Bw', 'eJTp5xsdH7WcqdFLVcd2ltvLeUkno6dFPzd3ujrCBmnSyWRDrrlz5PF-W_zzFJjZo41ePhcYdyeszw', 'YsdD2Twm82OAliU9HInBFYI5ia91kpfiGlLq_CtlJhzGyzRC-9AC4urfHlkTjYX4_AclPsBKTfyp5w', 'iNc5rWe4LxiD0gkQNTA6tG0pt3bh8QQmGXAHNTLON4Q-d7IWClXAxB3TbEONCaaEiAwdHIC_9gfrqQ', 'ZUaZ5ENPMIrH1nAhl2fosjXtI0xxSjQo7eX2RzIUmijQ5p17byYOzLP0Kwq8pl4Uuz8WlRcS3vpSdg', '-rVniVimyIt7Yrzt2UWpOy0WrAdRaxrSDaUmBTwZ_BUaIifNst3587u4PnaIEha6MPHOfdOcR-jiBg']","['Irelia', 'Lillia', 'AurelionSol', 'Nilah', 'Lux', 'Gangplank', 'LeeSin', 'Veigar', 'Samira', 'Pyke']"
EUW1_6805877488,CLASSIC,440,2024-02-08 18:48:13.212000,30,"['gKE869_FwhfyQgOl9sT9qFHSHU16O2oSnD1wqu1cjoVvdnKUSMYoz3hTQGdcmxpqQXYxqaudj3cGZA', 'DIpfPuynIhUvXdJxH7Smdbvg1HzO2oPA1FVjMVS4S8UJcVcsDpfPc-gtPpK9tA9Lb9qBVdL2W0YqGg', 'z-9zcwuVfxrsvwcAq_k_u2mmav7EnBq5VAaKBL9gSYtO_Aq8nUQrXObx2q7NYbH-G1vBXFU-hdHRIg', 'Ve2Hzx-7If9-EriT4_u_m9-K9UokZq-S_ohl4wD8g6OTqwk9eLI0dF0lxXo8HQD2q00_HZUeNNq_7A', 'nvvkq2KWmpC1gQxQV-ihWTeA8qxrNiDgUhNO5NsgMEtVpCkFe0ew6cf7hUGiRFOSqfcmZbFzPf-qJg', 'Tz7XMN7rYzJLnTwqDznPmgC6E1eYECx4-FS6JmGqgwqysCQH1STuGlWQjOAJ0Pe-NqHfXVCsLQXPeQ', 'W8IVd0GOVWvLl1h2_P5FX7LXt8XQbCiYGZT5RhUO0QfEpTtgc_lvpn3LNPZNKTMCrw9xn5lEOWetOA', 'U_QqQTfuT9BhIvFzK7FM6twPs8WgWh1WCz2OH2xKBzxI4JCC8NtB5hi2JLgqe-TkT2xEF4TjUsbcwg', 'eV2JLk6eGK_AfNL7KgMXFApbwlDnBE86n-xUG-lLk2lHsZbo4hriBLOCOulEAMVwAo8-Muv7Hp-6xQ', 'mXLPqBH1e--1Ux9baxcQ5L9Vj5jli3fYmRde82xhKmXRv5zRsXEG1vowmt4_QbU8W9oJiQ3u98o3Bw']","['Darius', 'Diana', 'DrMundo', 'Tristana', 'Zyra', 'Nami', 'Lillia', 'Smolder', 'MissFortune', 'Soraka']"
EUW1_6805800771,CLASSIC,440,2024-02-08 18:09:41.464000,31,"['MOtpCAVuQ20Lv-326_5q52i2J8lIXlp5Vulssi7WoJhnnZGbTTVpszRkHCHTSS4iC_hQIAmKKTuJ0g', 'SLVy9aWNV7r_shyscLlZpkht1o3J10N-UQh37g2HDnH7d3TOJmP51r1TjN7tU8R_1uqwdER_0XmrHA', 'F3r5_abCsSEkGjgiEIenYHV4ptQPkBzC5KuBUXfNxz6fHGq2oGIV1bPFCi-weojM-20WhNDsGuRdfA', 'kqnW9SP940AIWWqDHuec75opM-0XJVOCofxcWmXLQLeoX5cZRp1EaVIcbUuep-TMRFm9L0E2MqKbGA', '27rKfBwU_xGyrGEfGtmJBeyr0oYQk2uGEAgWR8K7Nl-NT8293TMN5CUC2a39s5ceZKVHiCy6U2_udQ', 'Tz7XMN7rYzJLnTwqDznPmgC6E1eYECx4-FS6JmGqgwqysCQH1STuGlWQjOAJ0Pe-NqHfXVCsLQXPeQ', 'JvH-05VCr8ZSdabMUjfnEDLKjBiTzbkqf43TEOAf6QPlejbD01zPUpoNiaJUmTJDyzVXeC_jAtyU6g', 'eYEkTHj3icaW0O8HOZHvqWZm8borzbHXUf14nMPX0UC9wMPTr1HMSiW3XZUYahZfQ9L9bK6h55WZTw', 'eV2JLk6eGK_AfNL7KgMXFApbwlDnBE86n-xUG-lLk2lHsZbo4hriBLOCOulEAMVwAo8-Muv7Hp-6xQ', 'U_QqQTfuT9BhIvFzK7FM6twPs8WgWh1WCz2OH2xKBzxI4JCC8NtB5hi2JLgqe-TkT2xEF4TjUsbcwg']","['KSante', 'Trundle', 'Yasuo', 'Vayne', 'Lux', 'Shen', 'Belveth', 'Nautilus', 'Kaisa', 'Seraphine']"
EUW1_6804413727,CLASSIC,420,2024-02-07 19:39:18.599000,33,"['Tz7XMN7rYzJLnTwqDznPmgC6E1eYECx4-FS6JmGqgwqysCQH1STuGlWQjOAJ0Pe-NqHfXVCsLQXPeQ', 'TNF5kT6jICevCvzRoITX13EURn9p8kErsEXCC3XXwRDdvUOSEfUp7ZZDBm42nWXhsUdBLPJ7teB-cw', 'uoKDd3OhcwnEU1Kkjp3mmUvTJSIzFpMeXOHTWniNBvbh5BV1Cbr5Qta-dOkiwhxwUE_0cwzHeT93KA', '7xIQTxXPS_c4fCd4TrG42Ot5dWhqmCJTXAKERO1C8n_i1pKtiwIUTMYIS7Pyubbm6VMYzY4TcTLYmg', 'U_QqQTfuT9BhIvFzK7FM6twPs8WgWh1WCz2OH2xKBzxI4JCC8NtB5hi2JLgqe-TkT2xEF4TjUsbcwg', 'owm6g339a63HBp1PRI8WAqUZQqS7BWKyKBkNrSD1AYEPRVzP21mP5vhRasPkHAJZ8nhCLmc6P6qYhQ', 'w5W-SoXm7Gm8Fn9fiPNUuspdr5WiUvW21hixFpbkRCU9eAkyw1fQb9bcIcuqjiFxXPvTZldyfvHGiQ', 'Qi2tyG2HOvJTPsEoWKnjDtNUgP43tEJntgDjhWzM7MoAUn8LBC_vFGQ95W5aZrCiLMdCSxlanU20TA', 'nbz9L3sx110QicncLZp7j2aTJ_s2GTnkIlDa6g37YYBfPur_vOX1rAhHE_yE-dwI56ETTNQ16Mbxdw', 'AlQKPmBaSyrPRCr1s3hNZqGLohAb3IhM3NOePo4ZWAOIiSVX3P5kM1eg6hfDzhKxH_MdzRhMEcWaqQ']","['Irelia', 'Shaco', 'Akali', 'Ezreal', 'Seraphine', 'Teemo', 'Poppy', 'AurelionSol', 'Twitch', 'Chogath']"
EUW1_6804338058,CLASSIC,420,2024-02-07 19:08:56.128000,20,"['jiG5oprn3rbJR4FHxNOYbUsgR4LlxmwBwenFs90vCekxvDPtULD8NMoWujpjhQnxWtXTpXG_9ZmAPA', 'eqKx88Um4n8JChAVHHbqiCClOP-QXZuFH83MvG1t2XEn35Ad3bocDPoD_flnrBXEsCFi61JuRorWHg', 'VD476Za6Hxcg6NuWjHx6TeBDN_MfkI-n6XCgzy_43xtzzj8MwhP3jlCspCFjENl4O_rIJlunUpQKwg', 'gD0IoNryC_rq8w3LgnsqPsr1Wh4-tQcErZOJf8QyaRiEX5m4LWSpcEecsNcUHEATlTRr34u-JzcUNA', 'X8321Fto55k1eML6xRPcgNkbe8Y-9ZUtbFf8tMbsQRbdWedC93hCJBMiiflvKw--SlKYIXv3bebewA', 'FjJML-u2t4dfzJL2XNdFYJvDhUq22cXuRSGDMOlC79s48PMymHG3nF5HCAuMIcg0V8nPINzhxpIf2w', 't9U32TBIbWqYkvZY0lWkwJAz8DjutUYoZtS-U1gViZKsoenduZQEHadClt8ILEtIziFUDP6UZBeK_Q', 'Tz7XMN7rYzJLnTwqDznPmgC6E1eYECx4-FS6JmGqgwqysCQH1STuGlWQjOAJ0Pe-NqHfXVCsLQXPeQ', 'PaTmEorAjm8D_pgzTM2qojw5cvNRwyBgZlFMWekmGBpjj9fMub4kn9vkmMQbtdoCyHdzvkigS1eafg', 'U_QqQTfuT9BhIvFzK7FM6twPs8WgWh1WCz2OH2xKBzxI4JCC8NtB5hi2JLgqe-TkT2xEF4TjUsbcwg']","['Darius', 'XinZhao', 'Vex', 'Smolder', 'Hwei', 'Garen', 'Nocturne', 'Syndra', 'Jinx', 'Janna']"
EUW1_6801542501,CLASSIC,420,2024-02-05 18:46:49.889000,31,"['oYJj-kXd7dDBIuUQWyTDARhtYvXNwnyILYWmE9ii0sBybCBn4wXWpIxze_gew5UZVYvlImEzDkZWLA', 'PBhL_tlnaso_dL6pOm4Nsk5b-_oQjjf9iN0ihTXRVrjV2fU_EvvQxS-COAzehRuBv7FczFGZTGFZGw', '8af8KYTNM2RBSXU2doTp0VY24KiVK4fT6zgjWC1c5ApGhToED_Ys3e_W95vHb7DFUi-2IdfH1gUurA', 'U4lclGuaP2rP7zAuuTOHgiZ4bjAEk9NgA_vkkkJ5BfREyrqObAbZ41jnJPN9nTW4a8Q1t7AC5SHbwQ', '7ubjeK-ER5euy84WH2crTBOjysQgHK9MvzkQ4L8mUORGy9_oVDZHqIn7mMUJZyXB5d6nHTIpvnlIcw', 'U9NXmHsnAly6mdq5FAEdE1N5IPK9czKWgjCkjSviZaCz0y5I5kqOPTvesThZpUe47XQzcCB4T5xdCA', 'rqUJigkjmOeb0RPiI0Ry2eUcnBR3CITaj9s7Q91lCeVOxkgnB6Z9nHL7bXumvuJpZVaHElWH6fpuyw', 'G5y6AYGGiY1yn1oiNmV95owO1FBZyqo7Vj4BmFPrIDLRbYByuCBO_eTJeDqxzFx2IWooigQEujLxtA', 'U_QqQTfuT9BhIvFzK7FM6twPs8WgWh1WCz2OH2xKBzxI4JCC8NtB5hi2JLgqe-TkT2xEF4TjUsbcwg', 'Tz7XMN7rYzJLnTwqDznPmgC6E1eYECx4-FS6JmGqgwqysCQH1STuGlWQjOAJ0Pe-NqHfXVCsLQXPeQ']","['Anivia', 'MasterYi', 'Akali', 'Twitch', 'Yuumi', 'Ornn', 'Kayn', 'XinZhao', 'Smolder', 'Nami']"
EUW1_6799811398,CLASSIC,420,2024-02-04 15:07:33.361000,34,"['lqPZV7BLHkVRFF0QrFSlT_I0ABFNPW_aTldrmtpt8F1FdmU849Ki-s8jQUK_3kTgDBIoQSzNQRcOBg', 'Cj-8KAaf8utUxPcEHB_nDe2TkuvxnclDmgBQEu4f5n-S6vOgHlhEDipdgNND_oI32298UUYMt7AQBA', 'UNQT3hFxSS7VCmJNqkrfG9r94VzMGV1WXI_kKOO2mV3G3ykF4TkVXrC6Rmpmke12gZJiePuMLg8PLA', 'fEyX-4-LvTs6QY5bDkd4ea8K0g7EYehqeB5QQAQebePATipuoHR_ok1uJGQQcimPs5IThloXwLyqXw', 'GKc4zuiE_iZgXQaNhTlNtU2kHw3QyaeCfFyQuGqQRDQO2ZovMdUsSxmr78mr_kNo219KOVZCbuumlg', '4O4VJF18RTbc4xz3WsXuKqgu5zs3JyfxA4-V6xfIoKOYbPPL6Ifk2PokZ5vZyrdGQkvHtOUe-aeGtA', '7oh-3Jl0IFmRzwJneIjTLfLFWv4ak52XTTvGujaw-yBDT5gtNzkgV0_hXJAqwRmDouI9kEKW8W_15w', '7FgzvCLxjzZ2hkaHIKhlxDj8NHDfxzuCvGNqVRJfqMzPzOQTRkrsAQzc8wkvYnPriTFVTLWfoX2T3A', 'U_QqQTfuT9BhIvFzK7FM6twPs8WgWh1WCz2OH2xKBzxI4JCC8NtB5hi2JLgqe-TkT2xEF4TjUsbcwg', 'Tz7XMN7rYzJLnTwqDznPmgC6E1eYECx4-FS6JmGqgwqysCQH1STuGlWQjOAJ0Pe-NqHfXVCsLQXPeQ']","['TahmKench', 'Kayn', 'Neeko', 'Smolder', 'Teemo', 'Olaf', 'Belveth', 'Akali', 'MissFortune', 'Ahri']"
EUW1_6799753927,CLASSIC,420,2024-02-04 14:29:27.080000,33,"['dAS5GDLIxO2YqPMjqE-c2mFGJO0mh5dTGje92HWTo-wUjrI88TP3HRCFOMO40rAHJyU2rmZl7Y1s5A', 'vZqjaWavMZKgG_yAxymIf_hGlKulN4o6IDaIAhgonKUd1NXE8IOYgo3PPaj2600LMkMRJm4TqEpjcQ', '-bJRS_lEopVWb5L-nCg0SS-7p-v5FHsD9TiWAFNeRVJmUn1IF9hquo7sa2SDlx93Hd3TxTaKuqRn9w', 'U_QqQTfuT9BhIvFzK7FM6twPs8WgWh1WCz2OH2xKBzxI4JCC8NtB5hi2JLgqe-TkT2xEF4TjUsbcwg', 'Tz7XMN7rYzJLnTwqDznPmgC6E1eYECx4-FS6JmGqgwqysCQH1STuGlWQjOAJ0Pe-NqHfXVCsLQXPeQ', 'ROjhOecTxVXYWPX8I3w7-98u_e3AoNT47jIcVO2p88tVSvcxJxuM3WMvTFisjjPzjCeynU-U9wcPdg', 'SrLu-rZzNsserEA5lIb5xmJWH-OnHSVp_iyw9aJl5_Wd_-i231Vk4WIUUUpMVpDqIrIW2bDNGzS7aQ', 'E4ELuHB9DtSZo8W5b5g5TFE0mMPKTZwyUC7yk1WZe_B7fk3EhLnrHEJ3bAb2nF6ZCZO_MqiDDdJElA', 'OxoijuoRF7QsWMY82IX4-H4IFVpNWhzraxMkodRQpqi20wObFYEcUkYefg6NtcO3UYZFbNJlHBjR3Q', 'x-MfBRtl3yMLrZ0bSQqcrNm_Ty480u8bqMQbc5D0blaOBNKdkS4RO37EBP-uvCCgvYwZVptkHzZ0RA']","['Trundle', 'XinZhao', 'Akshan', 'MissFortune', 'Lux', 'Garen', 'MonkeyKing', 'Syndra', 'Smolder', 'Pantheon']"
EUW1_6799714741,CLASSIC,420,2024-02-04 14:03:02.541000,18,"['9eWMIeezNCZy1ABsGvbfbaLVMhpSeJmSudWd9n4utsa_LoogsMfJXa0xxfaNFScjAyDX35YVLPrNyQ', 'uq8nqDt0E5nfHlBC7MJwcJ74-xZwMTkSkwWKhIoHDqBTbukpeGVYu3kMbUe8Bg6enNc-yUc7Z7oaZA', 'nchMyqjDT5oA5zlzLweL6f8otS3g6rKOheEZX7lRHwIk9Ppq-xWAEIUxvmqz0nqX6yBpB9ZqX5nDtA', 'MvzPh1eNty-ikmJhuHaR5hFsgUgRjkjadUTrljE4aT31dT5RVeBDwH9uwRSIKF6aFJCDApaSdqnYIw', 'yKZ4p1W4dCi0DVlr2gJKvGxZnHHObFzXkTOO7IRmrIcMyzt4GJE_GR1ufjI4ce5A7R6h7W1nAzlbUQ', 'Jf78PWKXZVn29YMl7NvWINqo_rCElr4epu3J2ZavC4epc70218QsdNI7m4gmcI1SFOfGnqG3tczT8w', '6eyOJ2PGL5mVteJIW4I3bK7AImkWNT88TFyIw1LbXP5Ki4_SKXmvYvOUmiSOTBajf7brVUHwAMKnCQ', '2BL9LqFAGabes63rCkQ9PgWWI12-DKHkDtUPnR9hGSkiB8TqpQkij3AuDNJcyzX7_LK0jlgKAwaBIw', 'Tz7XMN7rYzJLnTwqDznPmgC6E1eYECx4-FS6JmGqgwqysCQH1STuGlWQjOAJ0Pe-NqHfXVCsLQXPeQ', 'U_QqQTfuT9BhIvFzK7FM6twPs8WgWh1WCz2OH2xKBzxI4JCC8NtB5hi2JLgqe-TkT2xEF4TjUsbcwg']","['Riven', 'Lillia', 'Fizz', 'Vayne', 'Nautilus', 'Trundle', 'Elise', 'Yone', 'Caitlyn', 'Seraphine']"
EUW1_6798464721,CLASSIC,440,2024-02-03 17:43:06.503000,44,"['A0cfodLm0gLjrgJmBtIIvnOtkVHwxkHkv3__qFotk2ik9llEqhMze8yQ8TJjXtceSOVH7TYJQJvoiQ', 'hI89UfXoUTd9CLrQCA1-SxgaRVa62PzZ0ZuPlm1a64G8QQ4V06xl-wV2wo0TZr-RL8RryJwA8G7arg', 'Tz7XMN7rYzJLnTwqDznPmgC6E1eYECx4-FS6JmGqgwqysCQH1STuGlWQjOAJ0Pe-NqHfXVCsLQXPeQ', 'U_QqQTfuT9BhIvFzK7FM6twPs8WgWh1WCz2OH2xKBzxI4JCC8NtB5hi2JLgqe-TkT2xEF4TjUsbcwg', 'mXLPqBH1e--1Ux9baxcQ5L9Vj5jli3fYmRde82xhKmXRv5zRsXEG1vowmt4_QbU8W9oJiQ3u98o3Bw', '99f4-u5DJbvVlCCxjqRc7LWsTHX7IDprjTeFBsMKFyyKm7MhuFt9aImxiKiuqJ6fhHpmUKvo3eLlHw', 'xbRxliAbWzXSM8RDk8hNeeL3Hrhzj4i-JmFbYG79dlsP52Z_mk6Op6AmJqngTG-UniPf9QbNTP3Ybw', '1S87Ke4o-E7F82YcLJ0pf563VjBXBxODumxdgc-Z3QP-DRyo0YVR-mCuNmo6fXn9MX2vj4R1gEw4Ug', 'vMVTEpKkwXK95GCVyQnsfGw68m5EqBRUOvHL329Ivtgta5mHNjdGLCPmgzFhzz5p7-40QOrFCGWxiw', '2Pm8aHrZnpVpWeApKwb5E3-Stxm73sth0rCRSvMA03SCY6qmp-V9l9zYVWA-qrOjHAdzwxrO3z71-w']","['Urgot', 'Kayle', 'Irelia', 'Smolder', 'Morgana', 'Jayce', 'Udyr', 'Anivia', 'Caitlyn', 'Thresh']"
EUW1_6798405458,CLASSIC,440,2024-02-03 17:02:05.361000,24,"['gAY-3yo9YGQ2RTidxpW12W0K1-S5EGC5DbKdvTrf0i9VfcwFu3B-rq_jZVU2CutPpQMPQEj8E8DRXw', 'GHt2c6pE2Liz93YzxKwR2tjlSl6ak9ZNZ9klCQA6O8ESxGyOp-GNWQ3N0wycoVMEGBr7e4LRn7mSqw', 'Tz7XMN7rYzJLnTwqDznPmgC6E1eYECx4-FS6JmGqgwqysCQH1STuGlWQjOAJ0Pe-NqHfXVCsLQXPeQ', 'U_QqQTfuT9BhIvFzK7FM6twPs8WgWh1WCz2OH2xKBzxI4JCC8NtB5hi2JLgqe-TkT2xEF4TjUsbcwg', 'mXLPqBH1e--1Ux9baxcQ5L9Vj5jli3fYmRde82xhKmXRv5zRsXEG1vowmt4_QbU8W9oJiQ3u98o3Bw', 'DQULLzuUe3YlDvs_-6mAqve7I5C1mqVLcL4XAA0SKHBb7FT3jjkORNlPvpigYX2iVGbZ-ZGdTEfFTA', 'JBj65fHBvDCfOGVoyCkVHGmbJJswkO-4sbxtXUTegWjFY2fx5lG1DjNwc7br7iZBzuP6bfpyw3TNMQ', '52p4XBp-YAXTCo89cP_r8hA9jK2bRDa7Sg8oIBpZwpJj-j1x7EAkXLOSAnCQkqlfauv8YgW0gSozzQ', 'W3u3vbzdpmkjhLTHZaM_HaZQSOIYdbuyOyrYe2ZeIhJGdPE3rtiSJLcj2O5q_Hw9sVgpG95mxHnnAg', 'mEI7rW2ulXsDor_gmlYOxI6mRMHNxI8MOVmSIa8SqSAhbhGS4YPHwHW_I_jOrMbIffBub62Jbjak1g']","['Neeko', 'Zac', 'Katarina', 'Smolder', 'Morgana', 'Kled', 'Lillia', 'Lux', 'MissFortune', 'Karma']"
